customer_id,gender,age,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,contract,monthly_charges,total_charges,churn
2a117a42-33a6-46fe-b807-163e7bbd4627,Male,62,62,Yes,Yes,DSL,No,Yes,No internet service,Yes,Month-to-month,115.95,8155.74,No
8d208711-26cb-4f2e-b66a-b24f4e6aa2c9,Non-binary,60,13,Yes,No phone service,Fiber optic,Yes,No,Yes,No,One year,129.94,2801.97,Yes
9027e4f1-fce3-4646-8b9e-d271d07fdc8d,Non-binary,30,32,No,No phone service,No,No,No,No,,Month-to-month,49.09,2062.15,Yes
5b8d72b0-6ed8-4d5a-a902-75d9d9b618e8,Male,67,62,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,Two year,78.95,8294.38,No
effc5392-7d20-401d-b520-0bf5349c9c7c,Male,68,20,No,No phone service,Fiber optic,No,No internet service,Yes,No,Two year,81.29,5137.11,Yes
92d08355-3b0b-4c2a-b2de-1f88785aaa54,Male,70,34,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Month-to-month,64.27,8104.83,No
752101bd-ded2-4997-8b7c-347f44fb6bd4,Female,40,8,No,Yes,No,No,Yes,Yes,No,One year,110.7,8815.28,Yes
e2d5f055-071b-455e-b984-c8b5e689f463,Male,42,68,No,Yes,No,Yes,No,Yes,No internet service,Month-to-month,56.03,2986.72,No
9b3bcb8c-c2eb-45f9-a612-0b52c4324f67,Female,46,54,No,No phone service,No,No,Yes,No,Yes,One year,39.2,5829.46,No
ce62e54b-86f2-4024-b5e5-e0e77d25214c,Female,49,4,No,No phone service,DSL,No,Yes,No,No,Month-to-month,98.82,7630.34,No
781265d6-db91-49d5-a395-e8ead8268104,Male,31,45,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Two year,53.65,4511.18,No
efc5c99f-6eb0-4d87-918d-33a4799f1113,Female,67,50,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Two year,102.15,8224.82,Yes
57c3a398-87f9-4ff4-bfcc-0ad2d9ba14fc,Non-binary,30,39,Yes,No phone service,Fiber optic,,No internet service,No internet service,No internet service,Two year,127.24,5473.72,Yes
24cb49f0-54ed-41f9-922f-66cff9b8abcc,Male,57,27,No,No,No,Yes,No,No internet service,Yes,One year,72.09,4834.72,Yes
5276421d-cf0f-49cd-bec6-e8163d57be7c,Non-binary,68,60,Yes,Yes,No,Yes,,No internet service,No internet service,Two year,31.04,1509.9392798482538,No
262e56f4-ff85-42ff-8d98-2cb9fe8a24a3,Male,61,14,Yes,No,No,Yes,,No,Yes,Two year,74.39,2613.67,No
f53927e9-1b7f-47e8-9eae-dc4b05c6c433,Male,55,0,Yes,Yes,DSL,Yes,No internet service,No internet service,No,One year,118.3,8366.39,Yes
ff336cbc-367c-4f42-a41c-10e29d71d382,Non-binary,53,57,No,No,No,No,No internet service,Yes,,Month-to-month,44.39,4054.98,Yes
8a2c3c0b-482c-49d8-be7e-0b2919f7760f,Male,34,38,No,No,Fiber optic,No internet service,Yes,No,Yes,Two year,71.66,1644.58,No
16cf9941-bd40-4043-889c-3cdaac7bddd9,Non-binary,58,59,No,Yes,Fiber optic,Yes,No internet service,No,Yes,Two year,73.88,72.0,Yes
f8b77400-eaa4-45b8-9084-84126976a56e,Female,45,48,No,No,DSL,Yes,Yes,No,No internet service,Two year,58.63,5582.98,No
1825d5ae-b447-4b33-9058-34774a6b90e0,Female,54,72,No,Yes,DSL,Yes,No internet service,No internet service,Yes,Two year,124.9,543.1,No
b34528f4-0098-4dcc-a3ee-c1b1d7517712,Female,50,62,Yes,Yes,No,No,Yes,No,No internet service,One year,56.51,6273.0,No
27e3cf39-5b30-4be0-861e-d8f8abf6ecfb,Female,36,9,No,No phone service,DSL,No,Yes,Yes,No internet service,Two year,123.73,9076.36,No
8f3f5bc0-cfbb-4460-b9ab-dfb9720d4b43,Female,48,40,Yes,No phone service,No,No internet service,No,Yes,No,Month-to-month,89.77,7942.2,Yes
8eb38aa7-3f9b-4144-a2a3-18cb9e9eff63,Female,34,40,Yes,Yes,No,,No internet service,No,No internet service,Month-to-month,87.18,1176.4,No
bd28d2a4-24ce-48f2-9d72-13d15ca0be2c,Female,33,56,Yes,No,DSL,Yes,No,No internet service,Yes,Month-to-month,121.49,5951.67,No
b82f7d65-7ebb-4c8d-acb3-162e7034e53f,Non-binary,43,54,Yes,No phone service,Fiber optic,Yes,No internet service,,No,One year,62.49,6426.3,Yes
a0296f55-9649-42fa-a50d-ee77dfffeb17,Female,38,46,Yes,No,No,Yes,No,Yes,,Two year,36.2,3195.81,Yes
2c00fa34-1386-4c7c-97f0-c4d6ba9d9c8b,Female,52,24,No,Yes,No,Yes,No,No,Yes,Month-to-month,109.38,6021.99,No
2d4fd851-201c-4193-acd6-8eb311b1b170,Non-binary,22,43,No,Yes,DSL,No,No internet service,No,Yes,Two year,40.34,4066.94,No
1eb838e3-53a1-4ec9-9956-99f1762c9962,Female,53,38,Yes,Yes,DSL,No,No internet service,Yes,Yes,One year,98.38,717.0,No
b1229ede-f481-449f-a21e-5d49396ae166,Non-binary,70,4,No,No phone service,DSL,No,No internet service,,No,Month-to-month,94.64,1124.73,Yes
78f5a6db-6213-44c2-a396-260385136686,Male,31,16,Yes,No,Fiber optic,No internet service,No,Yes,No,Month-to-month,93.83,6916.91,Yes
6f208179-91ed-4ffd-a468-a53c24bdfda0,Male,54,47,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,Two year,128.67,7631.19,No
cea139cd-5364-455f-9eb4-2e5504794b79,Non-binary,57,36,No,No phone service,No,No internet service,No internet service,Yes,No,One year,55.83,4512.6,Yes
3fcaf1c9-33d0-4dc6-ac6e-5120784a387b,Female,40,41,No,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,48.11,7925.48,Yes
1f71470d-0500-44a4-b504-80b8bf13b75b,Non-binary,47,11,No,No,Fiber optic,No internet service,No internet service,No internet service,No,Month-to-month,37.7,811.4,No
19aea8cf-b13b-45cf-bd98-e7a1e3c74268,Non-binary,41,35,No,Yes,DSL,Yes,Yes,,No internet service,Month-to-month,71.46,5616.2,Yes
57fdcc80-3394-41cb-bc4e-e91213d08592,Female,55,60,Yes,No,DSL,Yes,No,Yes,No,Two year,97.15,1041.42,Yes
1312be74-b89d-4c0b-9f1a-871f7ff083e1,Non-binary,38,38,Yes,No,DSL,,No internet service,,No internet service,Month-to-month,87.49,2521.66,No
854ac4ad-b440-4cf4-abeb-7228277d87e0,Non-binary,57,57,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Two year,113.1,2026.65,Yes
c5a8c4b0-b64a-4835-9c02-24619b0673e3,Non-binary,44,30,Yes,No,No,,,No internet service,No,Month-to-month,76.79,2943.38,Yes
11f2d449-1f81-4d56-ae52-cf4bea76e9db,Non-binary,29,30,Yes,No phone service,No,Yes,No,Yes,Yes,Two year,122.93,8064.33,Yes
40aec75a-dfc4-424b-8e48-7533a7e5cbe5,Male,45,14,Yes,No phone service,No,Yes,Yes,Yes,No,Month-to-month,108.23,7830.01,No
75abff32-2886-4003-83e9-faa314eff7a1,Non-binary,21,32,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Two year,42.82,1227.3221937272697,No
ba6a6098-6015-4155-a2af-8b3e1c5ab4d9,Non-binary,28,62,No,No phone service,DSL,No,No internet service,No,No internet service,Two year,107.57,332.4,Yes
4fac7d29-7fb0-4c69-bd39-8b3a50ee9ed1,Non-binary,25,10,No,No phone service,DSL,No,No internet service,No,Yes,One year,91.75,8410.85,No
3aa52730-5b92-4903-b806-64895cbc8e53,Non-binary,29,69,No,Yes,DSL,Yes,No,No,Yes,Month-to-month,122.78,3096.14,No
7beb8c57-4416-4653-bc1f-054dc1cb08ef,Non-binary,41,43,Yes,Yes,DSL,No internet service,No,Yes,No internet service,One year,111.41,6539.14,Yes
e2db4150-1415-43c1-8911-20816789ab9b,Female,44,36,No,Yes,DSL,,Yes,No,No internet service,One year,89.1,3013.67,Yes
5121acf7-be19-409b-a950-b9ec31c06e1e,Non-binary,27,28,No,No phone service,DSL,Yes,No internet service,Yes,No,Two year,59.39,4630.86,Yes
1861dce8-ee4b-4967-b152-aa4b89499fc3,Female,62,26,No,No,DSL,No,No,Yes,No,One year,122.32,7285.14,Yes
4bb41d3e-b93e-45fb-b3e8-e891a2a8ebc5,Non-binary,70,25,No,No phone service,DSL,Yes,No internet service,No,Yes,Month-to-month,69.87,8925.44,Yes
73bc8865-1617-4f6c-af70-17e3d8bdaebc,Non-binary,44,51,No,Yes,No,Yes,Yes,Yes,No,One year,123.29,987.7,No
df299690-366b-452b-b081-7409141b3992,Non-binary,18,6,Yes,Yes,No,No,No internet service,No internet service,No,Two year,118.65,2438.67,No
0ec2e547-bd9d-431d-a6a7-095945fc82a7,Non-binary,68,32,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Two year,76.98,6762.37,Yes
8af956de-19f0-49e3-ac00-94e4c01e3ba4,Non-binary,65,55,No,No phone service,DSL,No internet service,Yes,No,No,Two year,110.84,6152.22,Yes
0d5a7260-88c7-4dba-9464-0a7abf497b02,Male,43,1,No,No phone service,Fiber optic,No,No,No internet service,Yes,Month-to-month,120.89,8674.13,Yes
cd4874ef-911f-424f-b337-a610c888a09f,Non-binary,70,40,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-month,106.41,3146.19,No
d673eb39-763b-4919-8264-5ace160b90ce,Female,32,10,No,No phone service,DSL,Yes,Yes,,Yes,Two year,106.93,4016.52,No
ea81e1a5-ac9e-49dc-b72c-9544b4d5d091,Female,50,52,No,No,Fiber optic,Yes,No,No internet service,No,One year,60.29,2236.9,Yes
a62861cc-117b-4af1-8136-544b48ae4b46,Male,22,37,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,One year,80.42,9025.06,Yes
9490d3a0-853b-4cc5-a01f-acba877b500c,Female,44,67,Yes,Yes,DSL,No,No,Yes,No,Two year,35.34,7151.45,Yes
83a54cdf-284f-49f5-aa48-556996657a74,Male,34,14,Yes,No,DSL,No,,No internet service,No,One year,118.68,2287.92,Yes
63499a0a-5707-4666-b92c-87b9a0f22433,Male,68,20,Yes,No,DSL,Yes,No,No internet service,Yes,One year,55.79,4796.49,No
6adb902a-6705-463e-a12f-5f251308dd74,Female,55,29,No,No phone service,DSL,No internet service,No,No,No,One year,79.98,8544.72,Yes
9fadf022-53be-4987-a505-5d92beff6771,Female,48,27,No,Yes,DSL,No internet service,No internet service,Yes,No,One year,79.39,2242.89,Yes
9d1b8dc2-1e83-40af-838c-d899068f6cf8,Female,45,22,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Two year,79.22,8865.49,Yes
f573f20d-d943-4001-93d1-d08be5291ec2,Non-binary,27,15,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,72.93,9347.89,No
5d049ff0-0311-4567-9a4f-48b3f43712f6,Female,63,65,Yes,No phone service,No,Yes,No,No internet service,No,One year,60.79,1929.98,No
456e2ca9-8ff2-4346-bc4c-3069b259e2fe,Female,66,33,No,Yes,Fiber optic,Yes,Yes,No,,Month-to-month,70.38,5480.83,Yes
6cb1916a-fcba-4846-9171-9f35fac622e5,Male,55,41,Yes,No phone service,No,No,No,No,Yes,Two year,94.8,1592.83,No
f4f5a62c-cb2a-4141-afa4-e224af55ae5c,Male,57,15,No,No,Fiber optic,No,Yes,No,No,Month-to-month,128.87,1932.7281983852838,Yes
573e3a3e-e08b-4f48-9ff8-5f72e6d63eea,Female,36,23,Yes,Yes,No,No,No,No,Yes,Two year,33.28,3836.47,No
1c987db9-5b59-4464-b7f9-96c23253cdf2,Non-binary,68,62,No,No,No,Yes,Yes,No internet service,No internet service,Two year,111.37,5974.79,Yes
586a0493-241e-4221-bdf1-d5955e2e0161,Female,36,42,No,No,DSL,No,,No,Yes,Month-to-month,110.82,1753.56,No
1bbb57fa-61ea-4887-bcb0-f5b8f16f7e0f,Female,51,57,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Month-to-month,87.99,5949.43,Yes
83bec803-ffea-47a2-bddd-c94a2ef9c967,Non-binary,21,71,No,Yes,Fiber optic,No internet service,No,No,No,Two year,35.98,966.74,Yes
b953eb35-623b-44e2-91ab-69e4f19eb72a,Female,60,24,Yes,No,No,Yes,Yes,No,No internet service,One year,31.02,5289.21,No
a93b8a2f-5832-4c3b-8715-23e5aacb1a52,Male,65,43,No,No,No,No internet service,No internet service,No,No internet service,One year,85.06,7991.88,Yes
71849f2c-6d0b-4f2d-a655-44a0609500c8,Non-binary,21,6,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Two year,99.25,3711.88,Yes
dbeb42dd-0edd-4936-ae13-34e9a0cedf00,Non-binary,63,21,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Month-to-month,127.33,2195.33,No
5c754eff-7514-439e-8812-e53f8a666f9c,Male,36,48,No,No,Fiber optic,No internet service,No,No internet service,No,One year,76.49,176.72,No
5ef38350-57c3-47f0-858e-2d5bf7d177b7,Male,49,18,Yes,No phone service,No,Yes,Yes,No,No internet service,Month-to-month,83.54,9228.91,No
4996c0a6-404c-43a6-9a15-4484983ef170,Male,54,14,No,Yes,No,Yes,No internet service,Yes,Yes,Two year,74.55,5297.71,No
624acb8c-6b8b-4bc3-a857-b418551eeeb8,Non-binary,70,38,Yes,No phone service,No,Yes,No,Yes,No,One year,53.68,4830.02,No
ec16e96d-fb35-4f3a-b825-7ffaaa98ae8e,Male,25,48,Yes,Yes,No,No internet service,No,Yes,No,Month-to-month,125.57,5673.62,Yes
532ae61e-eaf5-4824-a6db-ef5afd9e1a90,Male,66,38,No,Yes,Fiber optic,Yes,Yes,No internet service,No,One year,89.78,5667.89,Yes
4268f81e-cb1e-4aaa-a5cd-aa90f8e96fb5,Male,32,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,One year,31.34,3281.12,No
ead7a397-e577-4941-8e13-07cce57f8c54,Non-binary,29,25,Yes,No,No,No,No internet service,Yes,No,Two year,93.83,832.59,Yes
c84a4dce-fab0-4307-a5b4-554fdc109c31,Non-binary,33,12,Yes,No phone service,No,No internet service,No internet service,No,Yes,Two year,90.28,2672.48,No
baf65898-5c8b-4bf9-ad2d-f2d1e46375d2,Female,45,57,Yes,No,Fiber optic,No,No internet service,Yes,,One year,82.53,1495.9,No
d6213ae3-9a1b-4049-9764-c59aaf78c9a8,Male,31,17,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Month-to-month,46.95,5196.91,No
49373a72-2b95-4b68-aa5f-99c43ce34404,Male,37,33,Yes,No,DSL,No internet service,No,No,Yes,One year,34.61,330.22,No
23b82875-b907-4368-a40e-0cebbf5c1151,Female,38,18,No,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,40.43,8206.88,Yes
d34ccd31-22de-4dd9-87c5-85b437bc1788,Non-binary,61,17,No,Yes,No,No internet service,No,Yes,Yes,Two year,34.49,2466.94,Yes
e290d68f-0c2c-4071-9de3-519b71a4dbd9,Non-binary,25,67,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Month-to-month,48.36,2249.49,Yes
a64478c1-46d1-476f-98b6-5171046a1586,Female,45,51,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,One year,74.43,47.02,Yes
22eff7e2-0516-436a-b7fb-6f1c13e9f8a2,Female,20,41,No,No phone service,DSL,No internet service,Yes,Yes,No,Month-to-month,109.1,6410.94,No
1b7ebb67-3717-4289-85c1-81ec9dc96b67,Male,44,72,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Two year,128.96,521.85,No
4a649ad6-db1d-44e1-a6a2-00f971e53160,Female,53,72,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,One year,69.32,372.49,No
cda5d9b2-8efb-4227-beeb-c1eb13c0b8f5,Male,23,35,No,Yes,Fiber optic,No,No internet service,No,Yes,One year,120.44,3978.11,Yes
5a8341e2-7f3f-4a6f-8426-e1bcf44d3d80,Male,32,50,Yes,No,No,No internet service,Yes,Yes,No internet service,One year,125.43,6507.74,Yes
e063bf12-95b3-49c2-8a89-0fb4ed808814,Male,63,30,No,No phone service,No,Yes,No,Yes,,Two year,112.19,956.55,No
ae3844a0-654b-4b81-bacd-5dddeb2a6044,Non-binary,42,40,No,Yes,Fiber optic,No,No,No internet service,No internet service,Month-to-month,93.81,5408.79,No
9378decc-d7b4-4579-b8e4-e1a91d7c8316,Female,37,31,No,No,No,No,Yes,No,No internet service,Two year,42.99,3155.77,Yes
cb90c111-af77-4778-8979-024360411654,Male,52,63,Yes,No phone service,DSL,Yes,No,No,No internet service,One year,60.93,3409.38,Yes
8a9c247a-ffe4-4901-8a75-1c91d184668d,Male,27,29,No,No phone service,DSL,,Yes,,Yes,Two year,101.57,284.92,Yes
ac93b664-5329-4dfa-a46c-77c1553f0115,Male,69,30,No,Yes,Fiber optic,,Yes,No internet service,Yes,One year,113.86,4576.16,Yes
df8a7ac1-0b36-40be-a74c-37f0cfe3087a,Female,40,25,Yes,No,No,No,Yes,Yes,No internet service,One year,86.02,5471.46,No
1779ed70-f2d0-402d-8f37-5f9b57193d74,Non-binary,37,34,No,Yes,No,Yes,No,No internet service,Yes,Two year,95.03,5091.76,Yes
e75475b5-b352-49ee-aea0-415ed36d5db2,Female,35,43,No,No phone service,DSL,No,Yes,Yes,No internet service,Month-to-month,43.95,5482.79,No
a66fa240-507b-4437-9af2-0410ee12bc98,Female,56,26,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-month,109.02,3403.5,No
38f4103e-dccc-4cae-a73d-ad5d9169dbf2,Female,55,48,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,One year,80.15,611.34,Yes
78f9c600-3b99-4e90-8940-3e73331276f1,Male,65,14,Yes,No phone service,No,Yes,No,No,No,Two year,65.74,1157.25,Yes
15ba2a9c-b79c-48a8-855e-d3a76a4c96ab,Female,67,23,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,One year,112.05,8936.0,No
0b035ccf-487c-4907-8c18-0a8a9b67cc01,Male,38,9,Yes,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,96.5,2553.03,Yes
41948dfb-73b5-4805-b201-642f733474ed,Male,27,2,No,No phone service,Fiber optic,,Yes,Yes,Yes,Two year,49.94,8398.25,No
5c57ef54-37df-4e77-891e-c77054e559b7,Non-binary,50,0,No,No phone service,DSL,Yes,No,No internet service,No internet service,One year,44.48,6599.86,No
f9d8e635-6040-4e95-ad6c-380b97e6e4a7,Non-binary,21,9,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Two year,36.34,8112.94,No
9c5a8477-1468-4eb9-a96a-406d3e43e467,Female,23,68,No,No phone service,No,Yes,No,No internet service,Yes,One year,58.75,5601.96,No
913e7001-c7a0-4be7-9c3e-abfa88e6a107,Male,27,59,Yes,No,Fiber optic,Yes,No,No,Yes,Two year,101.58,2617.72,No
f6787da2-a89e-46ba-8533-f769691f1de7,Non-binary,58,55,No,Yes,Fiber optic,,No internet service,Yes,No,One year,121.76,8532.86,Yes
4cc234b4-c21c-4395-a306-876416130274,Male,45,11,Yes,No,No,,No internet service,No,Yes,Month-to-month,42.5,5778.93,No
349bd083-2ae8-463a-9d3b-b8cb32478118,Non-binary,63,45,Yes,No phone service,DSL,Yes,No internet service,No internet service,,Two year,31.11,8570.19,No
7eb287be-d885-416d-a40a-e6979e7cae21,Non-binary,65,58,No,No phone service,DSL,No,No,No,No internet service,One year,78.54,2451.42,Yes
77f14709-a87b-4cb4-aaf2-0c39b0635bb7,Female,27,46,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Two year,122.06,3659.25,No
3d02ce6d-e1a7-4924-9acd-2ce07e870ea7,Female,33,72,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Two year,124.82,8102.36,No
71b6b349-4978-47c6-89f0-c5006c9693d0,Male,33,48,No,Yes,No,No,No,No internet service,,One year,57.36,2177.85,No
7f92feb6-36ea-4e89-9eb8-44e60d09239b,Female,33,25,Yes,No phone service,DSL,No,No,Yes,,Two year,39.22,8002.56,No
0b4f887e-3774-4e46-bef8-6dab54ef96a9,Female,45,43,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Month-to-month,110.56,5173.55,No
9e7d19b0-8961-45ea-b236-532a1c1fedcb,Non-binary,55,56,No,Yes,Fiber optic,No internet service,No,No,No,Two year,64.93,6902.15,Yes
015551db-5eae-448a-90c2-7232d21d4e3e,Male,39,35,Yes,No phone service,No,Yes,No internet service,No,No internet service,One year,45.99,1544.68,No
d5a50832-aa2b-4258-bfb7-4445ad919f14,Non-binary,23,34,No,No,Fiber optic,,No,No internet service,No,Two year,114.52,6233.3,Yes
6338763c-6470-4d2f-9e57-f61a2efd72f1,Female,45,36,Yes,No phone service,No,Yes,No,No internet service,No internet service,Month-to-month,64.01,1107.44,Yes
e9d31e95-b586-4efc-821f-6c6d44e3c6e4,Female,27,52,No,No phone service,No,No,No,,No,One year,106.43,5996.6,No
4859465d-d462-4a59-823f-e919a88eb7bc,Non-binary,70,28,Yes,No phone service,No,No,No internet service,Yes,No internet service,Month-to-month,85.24,995.18,Yes
085a9e8f-64c6-4fc1-afe7-4b9173d6d47f,Female,65,44,No,Yes,No,No internet service,Yes,No internet service,,One year,112.97,2818.59,Yes
76348b0d-1141-40a4-af4f-0c48eefdac3c,Non-binary,26,57,Yes,No,DSL,No,Yes,No,No,One year,71.21,2765.73,No
1b1f8731-c421-4916-8db0-529b81674fde,Male,61,67,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Month-to-month,65.76,8875.52,Yes
88ac537b-e03e-47c9-b635-c1cc579c276b,Non-binary,42,60,No,No,Fiber optic,No,Yes,Yes,Yes,One year,93.89,1811.85,Yes
d64c87dd-a7f8-45fb-b5ab-5516175a9d07,Non-binary,47,32,No,No,No,No internet service,,Yes,No,Month-to-month,44.57,9219.52,No
cb689380-2161-48a7-b0be-11fc869df5bd,Non-binary,21,15,No,No,DSL,No,No internet service,No,No,Month-to-month,36.19,4308.6,Yes
67f0bf66-211d-441f-8527-101829619ead,Male,32,9,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Month-to-month,46.52,335.63,Yes
9933ec81-0af6-4209-ada1-9a3ae9ea29b7,Non-binary,21,16,No,No phone service,No,No internet service,No internet service,Yes,Yes,One year,72.42,4322.42,No
cc11003f-26c5-4e8c-91ea-88846d1b0c51,Non-binary,58,70,No,No,DSL,Yes,No,No,Yes,Two year,66.75,270.17,No
7a65764f-f9e6-48c7-a7b5-b898a6f408f6,Non-binary,44,50,Yes,Yes,DSL,No,No,No internet service,No,One year,75.39,1155.55,Yes
b75f3e96-898b-4964-a96c-6e2d67e2213b,Non-binary,30,5,No,No,Fiber optic,No internet service,No,Yes,No internet service,Month-to-month,116.04,5583.15,No
d98a7b0a-b50a-482c-9493-128e7fa06407,Non-binary,20,26,No,Yes,No,No,Yes,No,No internet service,Month-to-month,44.3,1071.7173244808378,No
a848a8ef-b84f-4a47-a88c-2e34ea680181,Female,40,37,No,No,No,Yes,No internet service,Yes,Yes,Month-to-month,78.73,7767.5,Yes
b4d31e1f-5470-4bed-a1e3-12fc3e38f4cc,Female,64,21,No,No phone service,No,No internet service,Yes,No,No,Two year,100.81,3658.49,No
098af43c-4c0a-4f54-98cb-75b80e8ad653,Female,27,32,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Two year,58.86,2162.221472134436,No
e41df0b6-ad0f-45fb-a24d-551022643528,Male,48,12,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Month-to-month,75.85,2371.98,No
eb166768-50b3-4ba6-af2e-1441d5db919d,Male,29,66,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Two year,126.17,1329.16,Yes
a31d48fb-d4b3-470f-8939-26fc9c395d0b,Male,26,10,Yes,No phone service,DSL,No,No internet service,No,No,Month-to-month,50.27,7346.28,Yes
8c08437e-8b19-4135-8c02-c9e4a427ca34,Female,68,30,No,No phone service,No,Yes,No internet service,Yes,Yes,Two year,66.21,7126.12,No
7b8b367b-6045-468c-abe7-3bfb1f7b95e8,Female,52,1,Yes,Yes,No,Yes,No internet service,Yes,Yes,One year,110.53,6873.35,No
19277907-746c-4c61-85bb-da771e3f965c,Non-binary,26,66,Yes,Yes,Fiber optic,No,No internet service,No,No,One year,77.07,2119.42,Yes
3ae0e70f-4fb8-4a95-a696-ca4a52435c04,Non-binary,61,44,Yes,Yes,DSL,No internet service,No,No,No internet service,Month-to-month,98.39,7787.06,No
7fd23368-d6e1-4ac5-ac90-946ee19bfecd,Female,20,61,Yes,No,DSL,No,No internet service,No internet service,No internet service,One year,93.85,7485.06,No
e522337a-3194-4596-b521-f5db67335085,Female,23,25,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Two year,71.86,3185.79,Yes
ffb5d84d-7518-441b-af47-a39ab4437d2e,Non-binary,41,53,No,No phone service,No,Yes,No internet service,No,No internet service,Two year,66.4,1370.55,No
529a1d17-c68f-4288-a72a-9a5b99bc4adc,Female,27,56,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,One year,75.71,7104.34,Yes
a50dc5ed-8f68-4347-a2ca-de76b212fd3b,Non-binary,61,39,Yes,Yes,Fiber optic,No,No,Yes,No,One year,79.4,7208.5,Yes
690ae197-cfe6-4fc4-9109-ee7691577c5f,Female,38,13,Yes,No,No,No internet service,No,No,,Month-to-month,50.51,4212.03,No
e7340dbc-3174-4874-97d7-c71dd7505f80,Non-binary,55,8,Yes,Yes,No,No internet service,Yes,No,Yes,Two year,70.16,5827.31,No
